Column1,userid,courseid,created_enr,username,date_joined,year_of_birth,level_of_education,course_name,create_time_course,length,category
11055,11529,TsinghuaX/80000901_1X/_,10/13/2013 06:58,hongbo,10/13/2013 06:57,1987,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11056,11530,TsinghuaX/80000901_1X/_,10/13/2013 06:59,Angry,10/13/2013 06:58,1987,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11057,11528,TsinghuaX/30240184_1X/_,10/13/2013 06:59,tu,10/13/2013 06:57,1979,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11058,11531,TsinghuaX/20220332_1X/_,10/13/2013 07:00,YetMing,10/13/2013 06:58,1994,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11059,11521,TsinghuaX/MOOC101/MOOCs_,10/13/2013 07:01,kek1993,10/13/2013 06:53,1993,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11060,11521,TsinghuaX/30240184_1X/_,10/13/2013 07:01,kek1993,10/13/2013 06:53,1993,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11061,11532,TsinghuaX/00690242_1X/_,10/13/2013 07:01,Guy_Zhang,10/13/2013 07:01,199,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11062,11520,TsinghuaX/00690242_1X/_,10/13/2013 07:01,louis21,10/13/2013 06:53,1987,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11063,11457,TsinghuaX/80512073X/_,10/13/2013 07:04,chenyaobin,10/13/2013 06:00,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11064,11534,TsinghuaX/80512073X/_,10/13/2013 07:06,liuyuting,10/13/2013 07:06,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11065,11491,TsinghuaX/80512073X/_,10/13/2013 07:08,yandanmo,10/13/2013 06:28,199,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11066,10831,TsinghuaX/20220332_1X/_,10/13/2013 07:09,lanlan5433,10/12/2013 16:07,199,hs,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11067,11283,TsinghuaX/80000901_1X/_,10/13/2013 07:09,xuezhaoran,10/13/2013 03:09,1998,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11068,11535,PekingX/01718330X/_,10/13/2013 07:11,lijingjie,10/13/2013 07:11,199,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
11069,11481,TsinghuaX/80512073X/_,10/13/2013 07:12,ShaoFeng,10/13/2013 06:13,1981,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11070,10975,TsinghuaX/80000901_1X/_,10/13/2013 07:15,majvstic,10/13/2013 00:09,198,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11071,11528,MITx/6_002x/_Circuits_and_Electronics_,10/13/2013 07:15,tu,10/13/2013 06:57,1979,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11072,11520,TsinghuaX/80000901_1X/_,10/13/2013 07:16,louis21,10/13/2013 06:53,1987,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11073,11537,TsinghuaX/30240184_1X/_,10/13/2013 07:16,bigfish,10/13/2013 07:15,198,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11074,11520,TsinghuaX/30240184_1X/_,10/13/2013 07:20,louis21,10/13/2013 06:53,1987,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11075,11539,TsinghuaX/80512073X/_,10/13/2013 07:21,luguoliang,10/13/2013 07:20,198,none,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11076,11541,TsinghuaX/20220332_1X/_,10/13/2013 07:22,MML525,10/13/2013 07:22,1991,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11077,11442,TsinghuaX/MOOC101/MOOCs_,10/13/2013 07:23,xxqw,10/13/2013 05:46,1994,hs,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11078,11481,TsinghuaX/MOOC101/MOOCs_,10/13/2013 07:25,ShaoFeng,10/13/2013 06:13,1981,a,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11079,11442,TsinghuaX/80512073X/_,10/13/2013 07:25,xxqw,10/13/2013 05:46,1994,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11080,11544,TsinghuaX/30240184_1X/_,10/13/2013 07:26,a642500,10/13/2013 07:24,1995,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11081,11545,TsinghuaX/80512073X/_,10/13/2013 07:26,ALONE,10/13/2013 07:25,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11082,11520,TsinghuaX/20220332_1X/_,10/13/2013 07:27,louis21,10/13/2013 06:53,1987,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11083,11283,PekingX/01718330X/_,10/13/2013 07:28,xuezhaoran,10/13/2013 03:09,1998,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
11085,11551,TsinghuaX/80000901_1X/_,10/13/2013 07:30,Asura,10/13/2013 07:30,1987,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11086,9525,TsinghuaX/20220332_1X/_,10/13/2013 07:30,alpha,10/12/2013 07:27,1988,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11087,11550,TsinghuaX/00690242_1X/_,10/13/2013 07:30,libin_421,10/13/2013 07:30,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11088,11549,TsinghuaX/80000901_1X/_,10/13/2013 07:32,BruceJan,10/13/2013 07:28,1992,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11089,11283,TsinghuaX/30240184_1X/_,10/13/2013 07:32,xuezhaoran,10/13/2013 03:09,1998,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11090,11553,TsinghuaX/30240184_1X/_,10/13/2013 07:32,Donyaw,10/13/2013 07:32,1993,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11091,11554,PekingX/01718330X/_,10/13/2013 07:33,ygwphp,10/13/2013 07:33,1987,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
11092,11556,TsinghuaX/80512073X/_,10/13/2013 07:34,nevermiss,10/13/2013 07:34,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11093,11557,TsinghuaX/30240184_1X/_,10/13/2013 07:34,quanbinn,10/13/2013 07:34,196,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11094,11481,TsinghuaX/20220332_1X/_,10/13/2013 07:37,ShaoFeng,10/13/2013 06:13,1981,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11095,11546,TsinghuaX/00690242_1X/_,10/13/2013 07:38,Tessa,10/13/2013 07:26,1988,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11096,11283,TsinghuaX/00690242_1X/_,10/13/2013 07:39,xuezhaoran,10/13/2013 03:09,1998,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11097,11562,TsinghuaX/00690242_1X/_,10/13/2013 07:42,zwj19841029,10/13/2013 07:39,1984,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11098,11545,TsinghuaX/80000901_1X/_,10/13/2013 07:43,ALONE,10/13/2013 07:25,1991,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11099,9214,TsinghuaX/30240184_1X/_,10/13/2013 07:43,jianbin_su,10/12/2013 05:44,1986,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11100,11561,TsinghuaX/30240184_1X/_,10/13/2013 07:44,j2EE136,10/13/2013 07:36,1992,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11101,11563,TsinghuaX/80512073X/_,10/13/2013 07:44,Samson,10/13/2013 07:41,1983,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11102,11563,TsinghuaX/80000901_1X/_,10/13/2013 07:44,Samson,10/13/2013 07:41,1983,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11103,11563,TsinghuaX/00690242_1X/_,10/13/2013 07:45,Samson,10/13/2013 07:41,1983,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11104,11545,TsinghuaX/00690242_1X/_,10/13/2013 07:45,ALONE,10/13/2013 07:25,1991,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11105,5211,TsinghuaX/00690242_1X/_,10/13/2013 07:45,clzj,10/11/2013 07:00,197,hs,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11106,11545,TsinghuaX/30240184_1X/_,10/13/2013 07:45,ALONE,10/13/2013 07:25,1991,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11108,11569,TsinghuaX/80000901_1X/_,10/13/2013 07:46,liuwithyi,10/13/2013 07:45,1993,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11109,11570,TsinghuaX/20220332_1X/_,10/13/2013 07:47,chipchip,10/13/2013 07:47,1978,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11110,11568,TsinghuaX/00690242_1X/_,10/13/2013 07:47,zhangbenhua,10/13/2013 07:45,1972,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11111,11569,TsinghuaX/30240184_1X/_,10/13/2013 07:47,liuwithyi,10/13/2013 07:45,1993,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11112,11571,TsinghuaX/20220332_1X/_,10/13/2013 07:47,151000,10/13/2013 07:47,1977,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11113,11569,TsinghuaX/00690242_1X/_,10/13/2013 07:47,liuwithyi,10/13/2013 07:45,1993,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11114,11567,TsinghuaX/00690242_1X/_,10/13/2013 07:47,xufangxiang,10/13/2013 07:45,1988,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11115,11566,TsinghuaX/30240184_1X/_,10/13/2013 07:48,leocityu,10/13/2013 07:44,1987,p,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11116,11569,TsinghuaX/80512073X/_,10/13/2013 07:48,liuwithyi,10/13/2013 07:45,1993,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11117,11567,TsinghuaX/80000901_1X/_,10/13/2013 07:48,xufangxiang,10/13/2013 07:45,1988,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11119,11575,TsinghuaX/00690242_1X/_,10/13/2013 07:53,songyuefei,10/13/2013 07:53,1976,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11120,11567,TsinghuaX/80512073X/_,10/13/2013 07:53,xufangxiang,10/13/2013 07:45,1988,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11121,11576,TsinghuaX/80512073X/_,10/13/2013 07:54,TOMYS,10/13/2013 07:54,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11122,11577,TsinghuaX/80512073X/_,10/13/2013 07:56,kelvis,10/13/2013 07:55,1983,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11123,11578,TsinghuaX/30240184_1X/_,10/13/2013 07:57,FeiHan,10/13/2013 07:57,1987,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11124,5073,TsinghuaX/00690242_1X/_,10/13/2013 07:58,yung,10/11/2013 06:53,1983,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11125,11573,TsinghuaX/80000901_1X/_,10/13/2013 07:58,Gravel,10/13/2013 07:52,1988,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11126,11562,TsinghuaX/80512073X/_,10/13/2013 08:00,zwj19841029,10/13/2013 07:39,1984,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11127,11580,TsinghuaX/20220332_1X/_,10/13/2013 08:02,berdehan,10/13/2013 08:02,1991,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11128,11584,TsinghuaX/80000901_1X/_,10/13/2013 08:03,Liu-Sir,10/13/2013 08:03,1988,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11129,11583,TsinghuaX/30240184_1X/_,10/13/2013 08:03,zhujinlin,10/13/2013 08:02,1989,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11131,11579,TsinghuaX/80512073X/_,10/13/2013 08:05,Wenguo,10/13/2013 08:00,1979,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11132,11576,TsinghuaX/80000901_1X/_,10/13/2013 08:05,TOMYS,10/13/2013 07:54,1992,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11133,11584,TsinghuaX/MOOC101/MOOCs_,10/13/2013 08:05,Liu-Sir,10/13/2013 08:03,1988,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11134,11587,TsinghuaX/00690242_1X/_,10/13/2013 08:06,dragon197212,10/13/2013 08:06,1972,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11135,11559,TsinghuaX/30240184_1X/_,10/13/2013 08:07,ivan,10/13/2013 07:35,1987,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11136,11559,TsinghuaX/80000901_1X/_,10/13/2013 08:07,ivan,10/13/2013 07:35,1987,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11137,11588,TsinghuaX/80000901_1X/_,10/13/2013 08:07,zqpshirly0830,10/13/2013 08:06,1992,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11138,11576,TsinghuaX/20220332_1X/_,10/13/2013 08:07,TOMYS,10/13/2013 07:54,1992,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11139,11559,TsinghuaX/00690242_1X/_,10/13/2013 08:08,ivan,10/13/2013 07:35,1987,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11140,11589,TsinghuaX/00690242_1X/_,10/13/2013 08:08,TangXuehao,10/13/2013 08:07,1995,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11141,11593,TsinghuaX/80512073X/_,10/13/2013 08:11,LCai,10/13/2013 08:11,1987,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11142,11054,TsinghuaX/80000901_1X/_,10/13/2013 08:11,lxhunter,10/13/2013 01:11,1981,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11143,11591,PekingX/01718330X/_,10/13/2013 08:12,fengyuan,10/13/2013 08:09,1994,other,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
11144,11590,TsinghuaX/20220332_1X/_,10/13/2013 08:12,MeToo,10/13/2013 08:09,1999,el,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11145,11598,TsinghuaX/00690242_1X/_,10/13/2013 08:14,Chessin,10/13/2013 08:14,1992,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11146,11592,TsinghuaX/80512073X/_,10/13/2013 08:15,JoannaWu,10/13/2013 08:10,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11147,11593,TsinghuaX/30240184_1X/_,10/13/2013 08:15,LCai,10/13/2013 08:11,1987,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11148,11600,TsinghuaX/80000901_1X/_,10/13/2013 08:16,qinqi,10/13/2013 08:15,1991,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11149,11591,TsinghuaX/80000901_1X/_,10/13/2013 08:16,fengyuan,10/13/2013 08:09,1994,other,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11150,11199,TsinghuaX/MOOC101/MOOCs_,10/13/2013 08:17,zhenshi,10/13/2013 02:20,1992,a,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11151,11601,TsinghuaX/00690242_1X/_,10/13/2013 08:18,yinxixi0501,10/13/2013 08:16,1983,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11152,11595,TsinghuaX/80000901_1X/_,10/13/2013 08:19,mujianqiang1978,10/13/2013 08:12,1978,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11153,11559,TsinghuaX/20220332_1X/_,10/13/2013 08:19,ivan,10/13/2013 07:35,1987,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11154,2547,TsinghuaX/MOOC101/MOOCs_,10/13/2013 08:27,lijunli,10/10/2013 12:09,1984,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11156,2547,TsinghuaX/80512073X/_,10/13/2013 08:27,lijunli,10/10/2013 12:09,1984,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11157,11598,TsinghuaX/80000901_1X/_,10/13/2013 08:27,Chessin,10/13/2013 08:14,1992,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11158,11615,TsinghuaX/30240184_1X/_,10/13/2013 08:27,bable2,10/13/2013 08:26,1986,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11159,11617,TsinghuaX/00690242_1X/_,10/13/2013 08:28,19841029,10/13/2013 08:26,1984,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11160,11617,TsinghuaX/80512073X/_,10/13/2013 08:28,19841029,10/13/2013 08:26,1984,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11161,11617,TsinghuaX/80000901_1X/_,10/13/2013 08:29,19841029,10/13/2013 08:26,1984,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11162,11612,TsinghuaX/00690242_1X/_,10/13/2013 08:29,JIANGTAOHE,10/13/2013 08:24,1985,hs,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11163,11619,TsinghuaX/80512073X/_,10/13/2013 08:29,ZN,10/13/2013 08:29,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11164,11621,TsinghuaX/80000901_1X/_,10/13/2013 08:31,tangwei,10/13/2013 08:30,1987,p,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11165,11622,TsinghuaX/30240184_1X/_,10/13/2013 08:31,cityu2yuan,10/13/2013 08:31,1986,p,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11166,10991,TsinghuaX/MOOC101/MOOCs_,10/13/2013 08:34,vincentv,10/13/2013 00:28,1987,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11167,11622,TsinghuaX/80000901_1X/_,10/13/2013 08:34,cityu2yuan,10/13/2013 08:31,1986,p,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11168,11622,TsinghuaX/00690242_1X/_,10/13/2013 08:34,cityu2yuan,10/13/2013 08:31,1986,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11169,11622,TsinghuaX/20220332_1X/_,10/13/2013 08:34,cityu2yuan,10/13/2013 08:31,1986,p,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11170,11622,TsinghuaX/MOOC101/MOOCs_,10/13/2013 08:35,cityu2yuan,10/13/2013 08:31,1986,p,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11171,11622,PekingX/01718330X/_,10/13/2013 08:35,cityu2yuan,10/13/2013 08:31,1986,p,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
11172,11622,MITx/6_002x/_Circuits_and_Electronics_,10/13/2013 08:35,cityu2yuan,10/13/2013 08:31,1986,p,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11173,11626,PekingX/01718330X/_,10/13/2013 08:35,sduvlxz,10/13/2013 08:35,1988,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
11174,10906,TsinghuaX/20220332_1X/_,10/13/2013 08:35,yjjqxf,10/12/2013 18:36,197,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11175,11629,TsinghuaX/MOOC101/MOOCs_,10/13/2013 08:37,FrankXing,10/13/2013 08:37,1987,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11176,11646,TsinghuaX/00690242_1X/_,10/13/2013 08:38,Davidsong,10/13/2013 08:38,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11177,11647,TsinghuaX/80000901_1X/_,10/13/2013 08:39,stwls,10/13/2013 08:39,1994,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11178,11469,TsinghuaX/00690242_1X/_,10/13/2013 08:40,Encai,10/13/2013 06:03,199,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11179,11648,TsinghuaX/80512073X/_,10/13/2013 08:40,Eline,10/13/2013 08:40,1976,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11180,11469,TsinghuaX/80512073X/_,10/13/2013 08:40,Encai,10/13/2013 06:03,199,p,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11181,11659,TsinghuaX/00690242_1X/_,10/13/2013 08:42,mayadj,10/13/2013 08:41,1984,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11182,11661,TsinghuaX/80000901_1X/_,10/13/2013 08:43,yanyimeng,10/13/2013 08:43,1993,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11183,11626,TsinghuaX/MOOC101/MOOCs_,10/13/2013 08:43,sduvlxz,10/13/2013 08:35,1988,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11184,11660,TsinghuaX/80000901_1X/_,10/13/2013 08:43,Wendy69,10/13/2013 08:41,1987,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11186,11666,TsinghuaX/80512073X/_,10/13/2013 08:45,Clolik,10/13/2013 08:45,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11187,11667,TsinghuaX/80512073X/_,10/13/2013 08:46,Zhikun,10/13/2013 08:46,1976,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11188,11668,TsinghuaX/80512073X/_,10/13/2013 08:46,kugua,10/13/2013 08:46,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11189,11665,PekingX/01718330X/_,10/13/2013 08:47,WuYangyang,10/13/2013 08:45,1991,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
11190,11670,TsinghuaX/20220332_1X/_,10/13/2013 08:48,LeeH,10/13/2013 08:48,199,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11191,11671,TsinghuaX/80000901_1X/_,10/13/2013 08:48,Lisa,10/13/2013 08:48,1993,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11192,11662,TsinghuaX/80000901_1X/_,10/13/2013 08:50,kerentree,10/13/2013 08:43,1989,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11193,11672,TsinghuaX/00690242_1X/_,10/13/2013 08:50,Homly,10/13/2013 08:49,1987,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11195,8042,TsinghuaX/00690242_1X/_,10/13/2013 08:51,shanxi,10/12/2013 00:35,1993,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11196,11673,TsinghuaX/20220332_1X/_,10/13/2013 08:52,ZhangChi,10/13/2013 08:49,1994,hs,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11197,11673,TsinghuaX/30240184_1X/_,10/13/2013 08:52,ZhangChi,10/13/2013 08:49,1994,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
11198,8042,TsinghuaX/80000901_1X/_,10/13/2013 08:52,shanxi,10/12/2013 00:35,1993,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11199,11675,TsinghuaX/00690242_1X/_,10/13/2013 08:53,Riddle,10/13/2013 08:52,1991,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11200,11678,PekingX/01718330X/_,10/13/2013 08:53,xindavidlee,10/13/2013 08:53,1988,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
11201,11677,PekingX/01718330X/_,10/13/2013 08:53,AmyDevil,10/13/2013 08:53,1991,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
11203,11678,TsinghuaX/MOOC101/MOOCs_,10/13/2013 08:54,xindavidlee,10/13/2013 08:53,1988,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11204,11685,TsinghuaX/20220332_1X/_,10/13/2013 08:54,horizon,10/13/2013 08:54,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
11205,11678,TsinghuaX/80512073X/_,10/13/2013 08:54,xindavidlee,10/13/2013 08:53,1988,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
11206,11676,TsinghuaX/80000901_1X/_,10/13/2013 08:55,Jakiro,10/13/2013 08:53,1992,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11207,11581,TsinghuaX/00690242_1X/_,10/13/2013 08:55,ZIRAN,10/13/2013 08:02,1995,hs,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11208,11688,TsinghuaX/80000901_1X/_,10/13/2013 08:55,cuijianxuan,10/13/2013 08:55,1986,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
11209,11689,TsinghuaX/MOOC101/MOOCs_,10/13/2013 08:55,813584809,10/13/2013 08:55,199,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
11210,11687,TsinghuaX/00690242_1X/_,10/13/2013 08:55,xiaoqiu,10/13/2013 08:55,1992,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11211,11688,TsinghuaX/00690242_1X/_,10/13/2013 08:57,cuijianxuan,10/13/2013 08:55,1986,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
11212,11689,TsinghuaX/80512073X/_,10/13/2013 08:57,813584809,10/13/2013 08:55,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
