Column1,userid,courseid,created_enr,username,date_joined,year_of_birth,level_of_education,course_name,create_time_course,length,category
23111,8523,TsinghuaX/TSINGHUA101/_,10/21/2013 15:59,wls1989,10/12/2013 02:18,1989,b,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23112,27199,TsinghuaX/TSINGHUA101/_,10/21/2013 16:00,zqs,10/21/2013 16:00,1991,b,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23114,9092,TsinghuaX/30240184_1X/_,10/21/2013 16:04,Zhanghonglun,10/12/2013 05:07,1982,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23115,27201,TsinghuaX/20220332_1X/_,10/21/2013 16:05,huang1986,10/21/2013 16:05,1986,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23116,27203,TsinghuaX/30240184_1X/_,10/21/2013 16:06,EricSmola,10/21/2013 16:06,1992,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23117,7145,TsinghuaX/00690242_1X/_,10/21/2013 16:06,mqChen,10/11/2013 14:12,1991,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23118,26098,TsinghuaX/80000901_1X/_,10/21/2013 16:07,sw4928,10/21/2013 02:15,1972,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23119,27204,TsinghuaX/80512073X/_,10/21/2013 16:07,dukyz,10/21/2013 16:07,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23120,27112,TsinghuaX/TSINGHUA101/_,10/21/2013 16:08,SUXI,10/21/2013 14:39,1993,b,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23121,27199,MITx/6_002x/_Circuits_and_Electronics_,10/21/2013 16:11,zqs,10/21/2013 16:00,1991,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23122,27209,TsinghuaX/80512073X/_,10/21/2013 16:20,kangfang,10/21/2013 16:18,1982,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23123,27212,TsinghuaX/80512073X/_,10/21/2013 16:22,hja,10/21/2013 16:22,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23124,27211,TsinghuaX/00690242_1X/_,10/21/2013 16:24,RachelJ,10/21/2013 16:19,1995,hs,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23125,27213,TsinghuaX/30240184_1X/_,10/21/2013 16:25,qdsclove,10/21/2013 16:25,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23126,27210,TsinghuaX/80512073X/_,10/21/2013 16:25,Geek,10/21/2013 16:19,1993,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23127,27214,TsinghuaX/80512073X/_,10/21/2013 16:27,zma,10/21/2013 16:26,1994,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23128,27211,TsinghuaX/80000901_1X/_,10/21/2013 16:28,RachelJ,10/21/2013 16:19,1995,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23129,27215,TsinghuaX/80000901_1X/_,10/21/2013 16:28,Yaguang,10/21/2013 16:28,199,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23130,27216,PekingX/01718330X/_,10/21/2013 16:32,sodabear,10/21/2013 16:32,1995,a,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
23131,27216,TsinghuaX/30240184_1X/_,10/21/2013 16:33,sodabear,10/21/2013 16:32,1995,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23132,27216,TsinghuaX/MOOC101/MOOCs_,10/21/2013 16:33,sodabear,10/21/2013 16:32,1995,a,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23133,27216,TsinghuaX/80000901_1X/_,10/21/2013 16:34,sodabear,10/21/2013 16:32,1995,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23134,27212,TsinghuaX/30240184_1X/_,10/21/2013 16:35,hja,10/21/2013 16:22,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23135,18795,TsinghuaX/TSINGHUA101/_,10/21/2013 16:38,zhangxiaobing,10/18/2013 02:55,1986,a,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23136,18795,TsinghuaX/80000901_1X/_,10/21/2013 16:39,zhangxiaobing,10/18/2013 02:55,1986,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23138,18795,TsinghuaX/80512073X/_,10/21/2013 16:42,zhangxiaobing,10/18/2013 02:55,1986,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23139,18795,TsinghuaX/MOOC101/MOOCs_,10/21/2013 16:43,zhangxiaobing,10/18/2013 02:55,1986,a,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23140,27220,TsinghuaX/80000901_1X/_,10/21/2013 16:44,maxiang,10/21/2013 16:44,199,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23141,27220,TsinghuaX/00690242_1X/_,10/21/2013 16:49,maxiang,10/21/2013 16:44,199,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23142,27218,TsinghuaX/20220332_1X/_,10/21/2013 16:50,zhanghquan,10/21/2013 16:38,1983,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23144,27221,TsinghuaX/80512073X/_,10/21/2013 16:59,Dashan,10/21/2013 16:56,1989,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23145,22000,TsinghuaX/80000901_1X/_,10/21/2013 17:04,irisfeifei,10/19/2013 06:28,199,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23146,27223,TsinghuaX/80000901_1X/_,10/21/2013 17:14,Yaru,10/21/2013 17:14,199,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23147,27223,TsinghuaX/00690242_1X/_,10/21/2013 17:18,Yaru,10/21/2013 17:14,199,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23148,27224,TsinghuaX/80512073X/_,10/21/2013 17:23,WillZhang,10/21/2013 17:21,1989,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23149,27225,TsinghuaX/TSINGHUA101/_,10/21/2013 17:33,Zimmer,10/21/2013 17:33,1988,m,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23152,27225,TsinghuaX/80000901_1X/_,10/21/2013 17:45,Zimmer,10/21/2013 17:33,1988,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23153,27225,TsinghuaX/20220332_1X/_,10/21/2013 17:54,Zimmer,10/21/2013 17:33,1988,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23154,27225,TsinghuaX/30240184_1X/_,10/21/2013 17:55,Zimmer,10/21/2013 17:33,1988,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23155,27225,TsinghuaX/80512073X/_,10/21/2013 17:55,Zimmer,10/21/2013 17:33,1988,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23156,27226,TsinghuaX/00690242_1X/_,10/21/2013 17:56,jinjian,10/21/2013 17:46,1984,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23157,27227,TsinghuaX/80000901_1X/_,10/21/2013 18:19,luxunyexieguoxiaoming,10/21/2013 18:19,199,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23158,27227,TsinghuaX/00690242_1X/_,10/21/2013 18:20,luxunyexieguoxiaoming,10/21/2013 18:19,199,hs,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23159,27227,TsinghuaX/30240184_1X/_,10/21/2013 18:23,luxunyexieguoxiaoming,10/21/2013 18:19,199,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23160,27227,TsinghuaX/80512073X/_,10/21/2013 18:24,luxunyexieguoxiaoming,10/21/2013 18:19,199,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23161,27230,TsinghuaX/30240184_1X/_,10/21/2013 19:11,Lorentz,10/21/2013 19:11,1995,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23162,27230,PekingX/01718330X/_,10/21/2013 19:12,Lorentz,10/21/2013 19:11,1995,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
23163,27231,TsinghuaX/20220332_1X/_,10/21/2013 19:12,lilinyy7,10/21/2013 19:12,1987,jhs,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23164,27233,TsinghuaX/80512073X/_,10/21/2013 19:25,zen1234,10/21/2013 19:25,1981,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23165,27231,MITx/6_002x/_Circuits_and_Electronics_,10/21/2013 19:57,lilinyy7,10/21/2013 19:12,1987,jhs,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23167,27236,TsinghuaX/20220332_1X/_,10/21/2013 22:26,piaoyi,10/21/2013 22:22,1973,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23168,27237,TsinghuaX/30240184_1X/_,10/21/2013 22:42,Tigerinrain,10/21/2013 22:42,1974,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23169,27237,TsinghuaX/80512073X/_,10/21/2013 22:45,Tigerinrain,10/21/2013 22:42,1974,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23170,27238,TsinghuaX/80512073X/_,10/21/2013 22:48,vitor,10/21/2013 22:47,1993,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23171,27240,TsinghuaX/30240184_1X/_,10/21/2013 23:24,peterBssf,10/21/2013 23:23,1985,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23172,19895,TsinghuaX/80000901_1X/_,10/21/2013 23:35,sunsaibo,10/18/2013 09:20,1979,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23173,27242,TsinghuaX/80512073X/_,10/21/2013 23:50,Liqinghua,10/21/2013 23:50,1979,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23174,27244,TsinghuaX/30240184_1X/_,10/21/2013 23:54,XiaoBaiPangZi,10/21/2013 23:54,1994,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23175,2218,TsinghuaX/TSINGHUA101/_,10/21/2013 23:56,Qingfeng,10/10/2013 09:06,1989,b,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23176,27249,TsinghuaX/80000901_1X/_,10/21/2013 23:58,ShirleyWong,10/21/2013 23:58,1993,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23177,27251,MITx/6_002x/_Circuits_and_Electronics_,10/22/2013 00:09,Jancius,10/22/2013 00:09,2013,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23178,27250,TsinghuaX/80000901_1X/_,10/22/2013 00:10,jiangnianyi,10/22/2013 00:07,1985,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23179,27253,TsinghuaX/80000901_1X/_,10/22/2013 00:18,moonheart,10/22/2013 00:18,1982,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23180,27254,TsinghuaX/80000901_1X/_,10/22/2013 00:18,AWLiu,10/22/2013 00:18,199,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23182,18035,TsinghuaX/80000901_1X/_,10/22/2013 00:32,WangYan,10/17/2013 14:31,1994,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23184,27258,TsinghuaX/80512073X/_,10/22/2013 00:34,dotacaiya,10/22/2013 00:34,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23188,25896,TsinghuaX/20220332_1X/_,10/22/2013 00:34,kobe,10/21/2013 00:31,1993,hs,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23189,27259,TsinghuaX/80512073X/_,10/22/2013 00:37,shx,10/22/2013 00:37,1986,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23190,27261,MITx/6_002x/_Circuits_and_Electronics_,10/22/2013 00:38,Amazing,10/22/2013 00:38,199,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23192,27264,TsinghuaX/80512073X/_,10/22/2013 00:40,chenwei_dufe,10/22/2013 00:40,1978,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23194,12957,TsinghuaX/MOOC101/MOOCs_,10/22/2013 00:48,zichang,10/14/2013 08:40,1989,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23195,27266,TsinghuaX/TSINGHUA101/_,10/22/2013 00:50,DINGDL,10/22/2013 00:46,1994,b,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23196,27266,TsinghuaX/80000901_1X/_,10/22/2013 00:53,DINGDL,10/22/2013 00:46,1994,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23197,27267,TsinghuaX/20220332_1X/_,10/22/2013 00:54,Husb,10/22/2013 00:54,1977,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23199,27270,TsinghuaX/TSINGHUA101/_,10/22/2013 00:57,JasmineDu,10/22/2013 00:57,1988,m,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23201,27253,PekingX/01718330X/_,10/22/2013 01:02,moonheart,10/22/2013 00:18,1982,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
23202,27261,TsinghuaX/TSINGHUA101/_,10/22/2013 01:03,Amazing,10/22/2013 00:38,199,b,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23203,27261,TsinghuaX/20220332_1X/_,10/22/2013 01:04,Amazing,10/22/2013 00:38,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23204,2383,PekingX/01718330X/_,10/22/2013 01:04,Zhijun,10/10/2013 10:04,1986,p,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
23205,27273,TsinghuaX/TSINGHUA101/_,10/22/2013 01:05,Eternity,10/22/2013 01:03,1992,hs,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23206,27272,TsinghuaX/80512073X/_,10/22/2013 01:05,fudsh9,10/22/2013 01:02,1981,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23208,27273,TsinghuaX/80000901_1X/_,10/22/2013 01:09,Eternity,10/22/2013 01:03,1992,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23209,27275,TsinghuaX/80512073X/_,10/22/2013 01:09,striveck,10/22/2013 01:09,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23211,27277,TsinghuaX/80000901_1X/_,10/22/2013 01:11,wangpeifeng,10/22/2013 01:10,1973,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23212,27278,TsinghuaX/80512073X/_,10/22/2013 01:12,jnjn,10/22/2013 01:12,1988,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23213,27281,TsinghuaX/00690242_1X/_,10/22/2013 01:14,yangzhujun,10/22/2013 01:14,1984,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23215,27281,TsinghuaX/80000901_1X/_,10/22/2013 01:15,yangzhujun,10/22/2013 01:14,1984,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23216,24157,TsinghuaX/TSINGHUA101/_,10/22/2013 01:17,ILU,10/20/2013 01:18,1964,other,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23217,24157,TsinghuaX/80000901_1X/_,10/22/2013 01:18,ILU,10/20/2013 01:18,1964,other,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23219,27286,MITx/6_002x/_Circuits_and_Electronics_,10/22/2013 01:25,crazy313,10/22/2013 01:25,1988,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23220,27286,TsinghuaX/20220332_1X/_,10/22/2013 01:27,crazy313,10/22/2013 01:25,1988,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23221,27285,TsinghuaX/80000901_1X/_,10/22/2013 01:28,RedHawthornTree,10/22/2013 01:25,1959,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23223,24223,MITx/6_002x/_Circuits_and_Electronics_,10/22/2013 01:28,huangtt,10/20/2013 01:51,1991,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23224,27287,TsinghuaX/80512073X/_,10/22/2013 01:28,Fortune,10/22/2013 01:27,1974,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23226,24223,TsinghuaX/20220332_1X/_,10/22/2013 01:29,huangtt,10/20/2013 01:51,1991,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23228,27253,TsinghuaX/00690242_1X/_,10/22/2013 01:32,moonheart,10/22/2013 00:18,1982,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23232,27302,TsinghuaX/MOOC101/MOOCs_,10/22/2013 01:35,covenwu,10/22/2013 01:34,1983,p,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23233,27303,TsinghuaX/MOOC101/MOOCs_,10/22/2013 01:35,fisher1023,10/22/2013 01:35,1992,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23237,27307,TsinghuaX/80000901_1X/_,10/22/2013 01:44,craft2014,10/22/2013 01:43,1989,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23238,26156,TsinghuaX/80000901_1X/_,10/22/2013 01:44,dongcuiling,10/21/2013 02:32,1991,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23239,27308,TsinghuaX/00690242_1X/_,10/22/2013 01:45,xiaopei,10/22/2013 01:45,1986,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23241,27306,TsinghuaX/80512073X/_,10/22/2013 01:48,kb056206,10/22/2013 01:42,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23242,27311,TsinghuaX/30240184_1X/_,10/22/2013 01:53,zhangxunihao,10/22/2013 01:50,199,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23243,27313,TsinghuaX/80512073X/_,10/22/2013 01:54,21TB,10/22/2013 01:53,1983,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23244,27314,TsinghuaX/MOOC101/MOOCs_,10/22/2013 01:56,xiuxiu_wenhui,10/22/2013 01:56,1983,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23245,27315,TsinghuaX/MOOC101/MOOCs_,10/22/2013 01:57,Authur,10/22/2013 01:56,1993,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23247,26222,TsinghuaX/TSINGHUA101/_,10/22/2013 01:59,EricYao,10/21/2013 03:08,1979,a,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23249,1928,TsinghuaX/30240184_1X/_,10/22/2013 02:02,Castalia,10/5/2013 04:36,1992,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23250,27321,TsinghuaX/80512073X/_,10/22/2013 02:02,EricZhao,10/22/2013 02:02,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23252,27324,MITx/6_002x/_Circuits_and_Electronics_,10/22/2013 02:05,zhengzhou1224,10/22/2013 02:04,1987,a,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23253,26012,TsinghuaX/20220332_1X/_,10/22/2013 02:09,sandy_lau,10/21/2013 01:37,1988,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23254,27326,TsinghuaX/30240184_1X/_,10/22/2013 02:11,zzzzz05,10/22/2013 02:08,1986,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23255,27331,TsinghuaX/00690242_1X/_,10/22/2013 02:12,shelly0117,10/22/2013 02:12,1979,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23256,27332,TsinghuaX/80512073X/_,10/22/2013 02:12,yanfeifei199008,10/22/2013 02:12,199,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23257,12861,TsinghuaX/TSINGHUA101/_,10/22/2013 02:15,zhangyp,10/14/2013 07:15,1984,a,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23258,18865,TsinghuaX/80512073X/_,10/22/2013 02:15,Waychea,10/18/2013 03:22,1988,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23262,27335,TsinghuaX/80512073X/_,10/22/2013 02:19,TomTang,10/22/2013 02:17,198,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23263,27314,TsinghuaX/30240184_1X/_,10/22/2013 02:19,xiuxiu_wenhui,10/22/2013 01:56,1983,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23264,27339,TsinghuaX/80000901_1X/_,10/22/2013 02:19,YangZuan,10/22/2013 02:19,1984,p,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23266,27340,TsinghuaX/80512073X/_,10/22/2013 02:23,raiseking,10/22/2013 02:23,199,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23267,361,TsinghuaX/TSINGHUA101/_,10/22/2013 02:24,tip1979,9/10/2013 14:48,1994,hs,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23268,18909,MITx/6_002x/_Circuits_and_Electronics_,10/22/2013 02:24,shiying,10/18/2013 03:42,1985,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23269,27342,TsinghuaX/20220332_1X/_,10/22/2013 02:25,yangjs,10/22/2013 02:25,1978,p,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23271,26970,TsinghuaX/80512073X/_,10/22/2013 02:28,changjiang,10/21/2013 13:07,1983,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23272,27341,TsinghuaX/MOOC101/MOOCs_,10/22/2013 02:28,neuxgliugt,10/22/2013 02:24,1967,p,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23273,27348,TsinghuaX/30240184_1X/_,10/22/2013 02:29,lilyhe,10/22/2013 02:29,1975,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23274,27349,TsinghuaX/MOOC101/MOOCs_,10/22/2013 02:30,actions008,10/22/2013 02:30,1987,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23275,27329,TsinghuaX/80512073X/_,10/22/2013 02:30,dbchip,10/22/2013 02:10,1977,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23276,27350,TsinghuaX/80512073X/_,10/22/2013 02:31,fangzhu2012,10/22/2013 02:31,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23277,27340,TsinghuaX/30240184_1X/_,10/22/2013 02:33,raiseking,10/22/2013 02:23,199,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
23279,27355,TsinghuaX/00690242_1X/_,10/22/2013 02:41,richardzhang,10/22/2013 02:39,1969,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23280,27349,TsinghuaX/80512073X/_,10/22/2013 02:42,actions008,10/22/2013 02:30,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23281,27357,PekingX/01718330X/_,10/22/2013 02:43,automne1125,10/22/2013 02:43,1988,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
23282,27348,MITx/6_002x/_Circuits_and_Electronics_,10/22/2013 02:43,lilyhe,10/22/2013 02:29,1975,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23284,27359,TsinghuaX/20220332_1X/_,10/22/2013 02:43,Liyunpeng,10/22/2013 02:43,1992,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23285,27348,TsinghuaX/80000901_1X/_,10/22/2013 02:45,lilyhe,10/22/2013 02:29,1975,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23286,27358,MITx/6_002x/_Circuits_and_Electronics_,10/22/2013 02:45,athenic,10/22/2013 02:43,1993,hs,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23287,27360,TsinghuaX/80000901_1X/_,10/22/2013 02:46,zsms101,10/22/2013 02:44,1988,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23288,27361,TsinghuaX/MOOC101/MOOCs_,10/22/2013 02:48,junlinlx,10/22/2013 02:46,1981,p,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23289,27365,MITx/6_002x/_Circuits_and_Electronics_,10/22/2013 02:49,Philosopher,10/22/2013 02:49,1991,hs,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
23290,27368,TsinghuaX/TSINGHUA101/_,10/22/2013 02:50,zjsxzy,10/22/2013 02:50,1991,b,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
23291,27369,TsinghuaX/00690242_1X/_,10/22/2013 02:51,xinting,10/22/2013 02:51,1987,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
23292,27370,TsinghuaX/80000901_1X/_,10/22/2013 02:51,thelast008,10/22/2013 02:51,1986,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23293,27372,TsinghuaX/MOOC101/MOOCs_,10/22/2013 02:52,Ralph,10/22/2013 02:52,1982,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
23294,27373,TsinghuaX/80512073X/_,10/22/2013 02:53,tony0711,10/22/2013 02:52,1983,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
23296,27374,TsinghuaX/80000901_1X/_,10/22/2013 02:53,nickwjz,10/22/2013 02:53,197,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
23297,27365,TsinghuaX/TSINGHUA101/_,10/22/2013 02:54,Philosopher,10/22/2013 02:49,1991,hs,Tsinghua University Department Overview,4/22/2014 02:12,#VALEUR!,Information dissemination
